col1,特征1,特征2,特征3,特征4,特征5,特征6,特征7,特征8,特征9,特征10,特征11,特征12,特征13,特征14,特征15,特征16,特征17,特征18,特征19,特征20,特征21,特征22,特征23,特征24,特征25,特征26,特征27,特征28,特征29,特征30,特征31,特征32,特征33,特征34,特征35,特征36,特征37,特征38,特征39,特征40,特征41,特征42,特征43
225,270.3923,363.65,445.2,357.12,361.35,396.93,379.35,395.97,385.62,396.27,403.26,402.81,38.025,390.45,391.23,390,391.92,231.825,2.7612,150.0513,21.93255,102.947,73614,32.7514,239.528,25.61625,0.03662,104.6745,2.5195,317.7,161.88,170,8.452,46.4704,191.1,35.51,228.5,198.7,199.4,0.992125,35.664,84.275,48.2591
223,269.4798,362.925,447.2,356.91,361.47,397.74,378.99,395.25,385.17,396.42,403.35,402.87,34.45,388.95,391.35,389.76,391.89,234.575,2.7604,155.5272,22.0218,102.739,73572,33.3388,240.4576,24.69825,0.03412,102.291,2.4795,319.3,161.208,170.9,13.544,45.6224,192.1,35.56,228.8,196.3,197.8,0.9985,35.128,82.755,50.4273
229,271.2809,362.45,447.4,356.88,360.45,395.76,378.6,395.25,385.74,396.66,404.49,403.95,36.025,390.24,389.4,387.9,389.88,226.8,2.7606,152.9244,23.01885,103.5125,73392,31.966,241.4558,23.922,0.03028,105.42,2.51575,312.5,165.132,171.6,18.62,49.9392,193.6,36.035,230.9,201.5,202.5,0.988375,35.424,83.96,50.9712
229,272.8812,361.75,449.2,356.82,360.33,395.01,379.23,396.99,385.29,396.27,404.19,403.47,42.025,389.97,390.27,388.68,389.85,221.3,2.762,141.1859,23.02395,106.86,72738,33.8976,238.9236,25.3485,0.03344,103.341,2.51925,309.8,167.7,171,12.032,50.5248,195.3,34.54,230.9,200.2,201.2,0.99775,36.732,87.26,52.9766
227,270.2614,361.975,446.4407,356.5866,360.4266,394.56,379.3388,396.631,385.652,395.88,402.0412,402.93,43.51467,390.2634,390.3188,389.2566,390.6066,224.5467,2.762688,144.2011,27.03459,107.2191,74248,33.42379,233.3326,24.44351,0.03360374,101.6721,2.496747,315.0813,166.4474,170.4593,0,48.04595,194.6,34.2273,230.1,199.7,201.2,0.9988983,36.79957,87.41873,49.0377
226,270.2769,361.625,450,357.1722,361.11,395.3448,379.3248,395.79,385.92,395.7804,402.7296,403.02,41.215,389.6874,389.9052,389.187,390.7656,233.115,2.759716,147.5665,27.04035,105.5227,73973.28,31.21655,241.3544,26.18676,0.0349588,104.4441,2.512365,313.916,165.8813,170.4,0,47.85223,194.358,29.4618,228.9,200,201.5,1.005697,36.882,87.4855,48.80189
226,270.6804,360.95,454.0146,356.55,360.2956,394.6456,379.458,396.1072,386.2364,396.75,403.23,403.83,39.967,389.52,390.0216,389.0356,390.3516,228.7773,2.765768,145.3719,26.97591,108.8879,74159.52,30.83068,238.0369,27.40857,0.03972827,102.6488,2.498383,313,166.2011,169.3427,0,48.31031,194.1,37.96133,228.0573,197.7,200,0.9998384,36.03952,89.39294,47.41644
227,269.9878,359.9608,452.7,355.08,359.2407,395.37,377.5238,393.7462,384.3656,394.8862,402.39,402.72,36.4375,388.607,390.1855,388.8,389.4975,231.005,2.759053,146.6426,26.98614,107.9017,76580.6,30.36589,241.8983,26.84511,0.0387312,106.6086,2.49592,311.4,165.409,169.2,0,47.56787,192.844,38.0302,229,199.8,200.956,1.003375,35.99328,88.6434,46.84111
221,267.785,359.725,453.5693,354.78,358.95,395.1484,378.2336,393.6,384.2256,394.276,401.6192,402.3508,36.82867,389.3284,390.4616,388.9316,389.8152,235.1847,2.760877,143.9847,27.00647,107.9146,76342.24,30.40353,243.8952,26.63715,0.04103547,107.3295,2.524827,310.7,165.7322,168.3613,0,39.96433,191,40.05167,228.1307,198.4307,199.6,0.995,35.54118,80.07887,45.40374
220,270.2411,360.3,451.1687,355.0182,358.8712,394.74,377.6104,393.6188,384.5154,394.8,402.3206,402.72,38.20184,388.8188,390.2552,388.7082,389.5724,233.5085,2.757737,150.2623,26.84951,105.192,77129.52,31.46191,238.583,24.8868,0.03957307,104.6083,2.504656,311.9687,165.8671,169.6,0.05728947,44.46286,190.7,40.06776,229.6,197.3687,198.7,1.00242,36.18321,78.38656,47.61771
226,270.381,361.0995,446.0674,354.84,358.83,395.0308,378.0306,394.71,384.4476,394.71,402.33,402.2504,38.1805,388.71,390.0404,388.9292,389.7796,233.8408,2.765535,148.599,27.01225,109.6125,75989.52,31.71788,241.3652,26.5155,0.0401808,108.421,2.524678,313.5327,164.3663,169.6,0.5683466,43.3344,193.6,45.95663,230,197.3327,199.4,1.014666,36.72269,78.83337,49.62931
225,265.3632,359.3668,441.1685,353.07,357.09,389.9496,377.8596,394.8204,385.1904,395.46,403.1004,402.57,54.8,387.7297,390.36,388.9806,389.76,217.3831,2.774738,141.1179,26.93635,106.8322,76413,30.78764,232.3386,27.44396,0.0499526,102.2526,2.465921,307.7343,162.441,169.4658,0,42.9831,196.3,43.17247,229.6315,194.1,196.4,1.046293,36.03123,76.6263,50.52016
225,269.5788,361.592,448.8,355.08,358.9892,395.1496,378.0368,394.56,384.6764,394.8784,402.7696,402.81,36.25712,389.789,390.1164,388.7088,390.2572,226.1045,2.748531,144.7705,26.99886,105.8588,75496.73,32.77214,240.6922,25.12659,0.03880613,108.9726,2.505097,312.3,164.7179,175,0.07168,43.31951,195.5,45.96827,232.2653,201.1,202.3,0.9996633,36.97755,76.77,47.81362
229,270.3736,361.6019,448.3,356.2007,359.91,394.17,379.243,395.2607,385.0549,395.0422,401.91,401.4922,42.03108,389.76,390.6685,389.9463,390.9,227.2936,2.742701,152.9754,27.04716,103.5303,76592.59,30.85109,243.2872,25.65918,0.03722395,108.4117,2.484198,312.1642,166.1577,171.1,0.6788649,42.94668,193.6642,44.98581,232.0284,200.6,201.9642,1.0025,36.488,76.52254,48.5635
226,270.1093,360.525,450,357.36,361.086,393.678,380.544,396.036,386.652,396.336,403.446,402.2218,45.6264,389.1978,390.87,389.544,390.27,222.7935,2.742,144.9757,26.97586,106.6397,75239.63,30.89437,238.5537,26.66327,0.04001255,109.5703,2.504324,309.5593,164.5,171.5593,11.45338,42.91569,193.9,44.92442,232.7593,201.2,202.3,1.000375,36.47995,77.1911,48.01291
228,271.0002,359.578,457.9,357.4236,361.3873,391.976,381.1387,395.8313,388.6613,397.8827,405.0787,403.23,49.44433,389.6624,391.0353,389.5053,390.6553,214.2283,2.7424,151.3526,26.98094,99.85664,68073.3,28.77154,236.5712,27.05363,0.04061102,105.4816,2.524913,311.141,162.6131,168.4586,0,43.74184,193.3,44.96327,232.3,198.8,200.8,1.00111,36.48469,77.28539,49.07552
232,269.2372,361.4035,462.1,359.3472,363.6972,396.2328,382.0428,396.7728,388.866,398.3628,405.57,403.4472,42.455,391.23,391.7928,390.5628,392.0712,217.374,2.746544,152.8561,26.95972,96.67138,69825,30.71027,240.9654,25.96553,0.03715547,109.99,2.523963,317,172.7131,177.4235,0,44.10019,193,44.96399,231.4087,202.1,203.6383,0.9911729,35.01892,77.61192,49.37816
226,269.1139,361.2295,461.3,358.86,363.2164,396.6064,381.9856,398.0936,387.327,397.0918,404.4354,402.57,39.95284,391.1154,389.7172,389.0218,392.1826,218.009,2.7394,153.1731,26.95848,103.3174,72684.68,30.571,236.6606,27.82336,0.04209575,109.1668,2.518077,310.2607,151.8267,178.518,0,32.2683,194.5393,44.97803,233.5607,202.2607,203.1607,1.001,36.51581,76.90466,59.71787
227,270.178,361.7,454.2168,357.12,360.8348,395.76,378.3164,393.9652,384.5844,394.8652,403.0924,402.51,34.79033,390.18,390.542,389.7372,390.6352,218.9853,2.7402,150.4759,26.94677,107.9431,74343.52,32.54706,240.507,26.89582,0.0399464,110.2859,2.476825,310.3,169.3937,172.4,0,45.05555,194.5584,44.0508,232.3,200.3416,201.7,0.99927,36.46296,80.1036,49.08953
226,271.0838,361.9644,454.8,356.91,361.05,398.91,377.6145,392.9389,384.0478,394.6489,402.4955,402.1957,26.82948,389.9087,390.6688,389.6889,390.5418,223.2925,2.742427,145.2098,27.04018,110.3067,75582.98,32.47784,238.0745,26.04938,0.03734791,112.162,2.52082,309.7,169.6286,172.9,0,45.5373,194.9,44.01078,231.9508,201.9,202.8,0.992184,36.48363,80.19347,47.41099
226,269.7956,361.5474,441.5053,354.9048,358.6784,393.54,377.8528,394.62,384.0872,394.95,403.2032,402.42,38.90033,389.55,390.128,389.2168,390.1436,221.1077,2.738843,148.845,26.82668,111.8751,77390.48,31.34504,242.7572,27.64332,0.04195894,116.9634,2.474603,307.6107,171.7696,170.6,0.3118933,44.00738,192.9,46.88473,231.5947,200.8,201.5,0.992625,36.41077,80.08127,48.21939
223,270.3703,360.9465,444.9907,355.1086,359.04,394.68,376.7826,393.5072,382.627,393.0614,401.5528,401.0672,37.45834,388.5272,389.7844,388.5928,389.9672,219.5947,2.742619,141.371,27.00321,116.464,75676.52,30.79667,244.0747,28.14758,0.0429016,117.1034,2.477437,306.4,169.096,171.8047,0.5363734,44.11422,195.2047,53.22197,232.4047,199.4,200.3,0.9947383,36.60072,79.87756,49.02993
235,265.1588,360.375,449.6,355.473,360.36,396.48,375.103,390.388,381.807,391.981,400.262,400.41,475.58,387.276,388.41,387.686,389.227,230.925,2.740027,148.0212,26.82056,102.8387,72725.4,31.43068,235.6174,24.61305,0.03596063,108.3692,2.478528,312,177.3952,175.7,0,42.00889,201.5,53.94063,232.6,198.5,200.9,0.98075,36.50253,79.33484,44.23835
235,265.745,361.7487,448.0974,355.53,360.48,397.65,376.14,390.6316,381.6648,391.71,399.63,400.14,466.3213,387.9,388.9128,388.5056,390.2116,226.9137,2.739411,145.8282,27.16722,102.4191,72993.28,30.60376,235.2123,24.27738,0.04048,110.347,2.515717,314.0974,173.3595,176.3027,0,39.14496,200.408,54.9862,233.4,198.6,201,0.9970033,36.56437,69.72854,48.0374
235,260.09,361.425,443.252,356.4432,360.9756,395.1972,377.4612,392.6172,384.1968,393.6672,399.4272,400.7784,478.504,388.1856,390.6168,389.0556,390.7584,221.575,2.735304,144.5749,26.97971,102.4813,72922.08,28.22305,230.1781,25.33098,0.03556,103.9071,2.472955,311.9,174.5028,174.5,0,42.52207,202.5,55.0083,229.7748,194.1,197.7,0.999875,36.54084,73.96449,48.0242
237,260.3243,361.5623,442.2,355.5672,360.36,394.5824,377.5664,393.15,384.2188,393.5324,400.26,400.56,468.153,388.2828,390.3008,389.5724,391.3044,217.428,2.735701,140.2527,26.92259,101.4094,72526.4,28.5303,230.0296,25.42464,0.03776453,103.7466,2.523593,309.0747,176.8101,174.7493,0,39.48557,201.9253,54.98393,228.2,194.5,197.3,0.98828,36.49829,69.61367,46.04527
234,259.879,362.5925,444.6,356.7144,361.41,395.5722,379.0188,394.29,385.2786,394.8678,401.61,401.46,462.7135,388.53,390.9498,389.5356,391.5666,216.6215,2.7394,147.0097,27.0374,101.6664,72352.32,28.08648,231.332,25.72655,0.0345844,104.9196,2.488185,310.026,168.3833,173.7,0.00936,41.39149,203.448,56.9835,228.992,196.6,199.374,0.9918475,36.53536,71.605,46.7774
234,260.0447,362.55,449.2,357.0218,362.5336,397.6418,380.0808,395.2964,385.3666,395.16,402.15,401.61,451.2148,388.7754,391.2518,389.6374,392.2774,214.05,2.737583,148.4979,27.09311,100.9905,70591.04,29.33687,228.9324,25.78477,0.03452373,103.1584,2.520455,311.2,170.5777,172.4,0,40.02782,200.6,56.99557,227.8907,194.9,197.7,0.9968525,36.49997,71.2959,48.6513
240,259.9761,361.068,452.9714,358.4148,363.8964,394.1268,381.12,394.6416,388.1112,396.6684,402.5952,401.25,455.471,389.3748,391.8528,390.3468,392.7468,207.037,2.735704,140.9521,27.0504,99.01762,68803.68,29.14373,227.2708,27.42453,0.039354,104.7536,2.513096,314.3289,171.826,174.8,0,40.1487,198.9579,58.54043,224.4,193.5,196.9,1.000875,36.53072,71.16351,49.9726
237,259.98,361.6323,456.0706,358.4824,364.29,396.2876,382.754,397.3712,389.8572,399.3636,405.8224,403.7436,444.2274,390.4536,391.4048,390.6688,393.24,199.6247,2.740341,139.9331,26.96924,104.4871,70967.92,30.03519,226.2498,27.67617,0.04172587,106.2349,2.486533,307.8,169.8896,175.4,0,40.88618,202.8293,63.0862,224.2293,194.4707,197.9,1.014552,36.49131,75.54527,46.19548
240,259.7547,361.55,459.7364,358.53,364.0383,396.27,382.9683,397.6683,389.6243,399.8217,405.75,403.6383,437.1369,390.6848,391.6135,390.3966,393.2166,198.2195,2.741661,138.7879,26.84908,101.1973,69054.4,30.99222,223.271,27.45281,0.04028783,107.1643,2.506484,309.2327,166.9485,173.5,0,44.0516,202.3673,64.92703,218.9654,194.5,198.1,0.9995859,36.55437,76.54406,49.90306
240,260.9239,360.775,464.7,358.1884,363.9784,396.5008,382.0824,397.17,388.5348,398.6792,405.6392,403.4284,430.2443,390.2584,391.0132,389.4416,391.7956,206.3,2.741771,146.8601,27.01742,100.5485,70682.48,28.96928,223.1436,28.17843,0.04005112,107.0649,2.512278,309.4311,165.7296,175.0311,0,41.99176,201.1311,67.95477,220.9311,195.4689,198.3,0.9988278,36.68721,75.88623,47.36818
245,260.084,361.375,461.3678,358.05,363.51,395.88,382.0414,396.3097,388.6114,398.01,404.67,403.321,429.4636,390.72,391.7166,390.181,391.7187,200.9597,2.738871,142.7971,27.02153,101.1687,69894.48,31.24762,228.3981,26.11008,0.0355138,106.1318,2.471092,312.9326,167.7145,171.7653,0,43.173,202.8673,64.02972,225.4,194.9,198,0.9967508,36.57121,82.13004,45.29623
237,263.1192,362.175,453.2,356.45,361.64,396.76,380.5,397.22,386.17,396.24,403.69,402.93,446.575,390.39,391.12,390.23,391.44,209.6833,2.740867,150.5931,26.9756,105.8742,73376,31.944,231.5399,25.893,0.03724667,104.6255,2.518167,312.1,167.74,171.7,0,42.92907,205.8667,64.00333,222.9,194.9,198.0333,0.9999167,36.656,82.94667,44.96733
238,259.9038,359.5495,443.6,354.2094,359.1396,394.44,379.0518,398.19,385.1376,396.5106,404.31,402.75,442.1835,389.2404,389.211,387.5202,388.4988,202.601,2.736468,136.0561,26.98466,110.5135,74008.68,30.30808,230.0869,26.01,0.0399536,109.0748,2.476915,304.098,167.3501,172.1,0.22128,42.03399,202.434,62.9066,223.936,197,199.7,0.9945375,36.62968,86.00999,44.02319
239,261.1689,360.775,448.9,354.5312,360.15,395.58,379.1364,396.48,385.3304,396.3406,404.7,403.32,432.0502,389.2288,390.2436,389.063,389.6294,210.4307,2.743495,143.7426,26.96217,105.1106,72407.12,28.97545,231.1582,26.804,0.03206707,102.9073,2.523985,309.7354,166.9932,171.1,0.21576,44.82991,203.9,60.96293,225.706,196.6,200.1,0.9987942,36.59888,82.8447,45.53654
239,258.4175,359.979,451.136,354.6084,359.4216,394.3392,376.866,392.76,384.7404,395.3184,402.15,402.9084,444.668,389.3016,390.0132,388.7808,389.3652,212.591,2.744488,145.9713,26.99991,103.0229,73846.08,29.72693,231.1481,26.35335,0.0361128,107.575,2.48345,309.1,167.8858,173.1,0.21168,43.22279,201.9,60.688,221.736,197.5,199.9,0.99826,36.59504,85.978,43.30909
238,260.3565,363.3313,447.7,355.4476,361.0724,397.6988,378.3492,393.2848,386.4788,396.18,402.99,403.3312,445.0414,390.2324,391.0008,391.1548,392.04,213.3227,2.738427,147.2328,27.06645,102.5498,74565.44,30.27572,232.2832,25.21533,0.03512,108.0939,2.520537,308.5,168.3018,172.5,0,40.59345,201.9373,59.07287,218.3253,197.8373,199.4373,1.006532,36.62656,85.50953,42.45513
239,260.1006,361.7715,441,353.9172,359.2428,394.8786,377.6232,393.8514,385.587,396.7386,404.0286,403.35,446.4195,389.64,389.226,388.5714,391.1274,202.2735,2.736524,139.4513,27.02347,106.3934,76955.4,33.15858,233.016,25.15199,0.0410476,111.8928,2.51577,306.1,167.7506,172.2,0,41.41843,201.438,63.052,221.438,198.7,200.5,0.9914525,37.02064,82.6743,43.30487
237,257.9689,363.6,437.4,354.0546,359.5436,394.59,377.4792,393.5882,385.89,395.85,402.69,402.6,450.8215,390.39,390.1072,389.9754,392.909,216.8537,2.7412,158.276,26.96066,97.59832,72989.2,29.30211,230.5065,24.04326,0.03676493,104.0959,2.483083,314.1393,168.7014,173.5,0.072,39.74285,204.6,62.04134,219.5,195.9,199.1607,1.002603,36.95245,84.48746,41.6822
243.5,258.401,364.13,442.16,355.326,360.78,396.21,379.158,395.142,387.078,396.678,403.38,402.894,449.72,390.06,392.076,390.828,392.574,216.905,2.73732,158.8014,26.96268,97.292,74545.2,28.79756,231.5436,24.34635,0.033576,102.8916,2.5152,314.9,166.7232,173.4,0,40.70016,206.24,60.992,224.92,196.2,199.7,1.001675,37.0344,89.035,43.61486
238,258.3002,364.6,441.9,355.678,361.4224,396.51,378.8596,394.2052,387.7552,397.1256,403.7152,403.11,459.0987,390.8896,393.1696,392.4828,394.922,216.5957,2.740117,160.0979,26.99233,96.53124,73731.36,29.02023,227.0758,24.5913,0.0347248,101.3628,2.495877,314.1587,167.389,173.4,0,41.97073,205.7,60.99187,222.0413,195.4,198.8,0.9983016,37.02304,81.24554,44.86497
234,262.0281,365.0815,444.5,355.6422,360.8526,397.8474,379.4304,395.5752,388.0386,398.28,404.7048,404.52,453.9635,392.2878,392.1678,392.4126,395.1804,207.376,2.740548,151.0098,27.01251,105.8273,75829.68,32.00023,234.7042,25.99537,0.0407316,109.4165,2.506875,308.5,166.759,171.5,0,40.73005,202.184,58.0919,221.884,197.5,199.4,1.003855,36.96,81.2466,43.07421
236,258.7024,363.4533,441.7,353.494,359.46,399.3864,375.4536,392.2837,384.7822,395.8463,403.6463,403.41,451.9298,390.06,391.6741,390.4164,392.1906,213.2,2.737062,153.1488,27.00373,105.4259,75551.84,30.71585,236.0535,25.89416,0.04348074,110.4883,2.469871,312.4,168.5138,173.7464,0,39.87078,200.8071,58.06625,225.5393,197.4,200.1539,0.9951251,36.95776,81.09261,42.2062
236,265.5685,361.55,441.312,353.61,357.96,390.4464,377.16,393.6132,385.4448,396.2304,403.5,402.24,458.616,389.79,390.1644,389.4396,391.41,211.616,2.743632,148.7414,27.11466,103.2465,73403.76,32.14305,231.0066,29.13426,0.041324,108.3268,2.49041,308.6,164.2694,171.6,0,41.60026,197.8,57.7402,222.844,194.556,197.8,0.994735,36.26736,81.288,45.30088
241,266.6819,361.1387,446.9,352.9472,358.14,394.7728,376.202,392.04,383.2524,394.0064,402.5372,402.51,454.309,389.2692,390.4776,388.8408,390.0056,220.1203,2.7384,154.0754,27.0589,103.2055,76202.32,29.89369,235.7414,25.36167,0.03835813,107.5859,2.47493,311.2547,169.2861,171.4,0,40.93338,203.5,60.9248,228.1093,197.1547,199.8,1,36.96299,83.07133,42.01108
238,266.3539,362.7,447.2,353.4,358.288,394.018,375.858,391.38,382.88,393.238,401.25,402.18,457.1317,390.088,391.044,389.914,391.354,220.265,2.740613,160.2355,26.98376,100.7639,74706.8,31.00211,238.6279,23.8506,0.03818,109.6431,2.512917,313,169.6848,171.6533,0,40.01045,204,62.05233,225.8067,197.6,200.5,0.9975583,36.4736,86.54234,38.37245
239,264.7885,363.8854,448.2,354.453,359.7008,396.48,375.9202,390.647,383.7308,393.0154,400.2008,400.89,467.8661,390.8535,392.6148,391.0962,392.3392,214.6783,2.738917,156.0815,26.91563,104.5725,75437.52,31.01724,237.4822,25.76538,0.03949133,108.786,2.48865,312.3487,170.4815,171.2,0,39.34483,202.6,61.83076,223.8487,196.5513,199.5,1.001189,36.51805,85.33704,39.0974
238,265.7174,364.175,445.5,353.835,359.13,397.035,374.94,391.56,383.535,393.54,400.995,401.61,460.3625,390.195,392.37,390.72,392.46,214.0625,2.7445,146.0047,26.92928,102.3067,75693,34.6797,235.0675,24.59475,0.04144,109.9035,2.492375,312.95,169.116,171.7,0,41.04,203.9,62.0175,223.45,196.1,199.1,0.9930625,36.562,87.5425,41.0256
238,267.3915,365.1,438.8532,353.9876,359.1565,395.79,375.4818,390.3282,384.5629,393.7941,401.0541,401.76,467.8397,389.4477,392.3418,392.8782,394.4524,215.4823,2.741706,152.3045,27.0504,104.4076,75270.35,30.88445,238.5448,25.44794,0.03862154,109.8085,2.49061,311.8532,170.2863,171.4,0,39.46267,203.9,62.01265,225.613,196.3,199.2467,1.001723,36.5137,85.57413,39.93804
239,260.0074,365.36,440.9,354.886,360.888,399.06,376.618,392.432,384.986,394.606,401.868,402.51,458.3067,391.32,392.016,392.372,395.95,213.0583,2.738693,150.147,26.95911,98.38443,74336.8,30.93974,231.0135,23.87979,0.0355708,105.2222,2.48841,313.1,168.6922,172.9,0,38.59725,204.7533,59.936,222.4533,195.1,198.2467,0.999125,36.50816,82.68795,40.65145
237,259.8467,364.95,439.2,355.14,360.8668,398.3266,377.6572,392.6068,386.3662,396.1468,403.0966,402.87,460.6182,391.087,392.8576,392.6004,395.9094,215.1415,2.738532,151.357,27.11823,99.91033,75099.48,29.21494,232.5214,24.72925,0.03597787,105.8848,2.491388,314.3553,170.7014,172,0,38.98613,202.4447,59.44437,222.2107,195.9,198.6553,0.9931808,36.22645,85.13776,40.13398
239,260.8181,365.3463,437.9,354.9256,360.27,398.0444,377.8832,393.9084,386.6788,396.87,402.84,404.07,459.4843,391.6884,392.6008,392.2112,395.516,214.4523,2.7416,146.5102,26.97162,100.2342,77749.6,31.23413,232.807,24.87642,0.03773147,106.3273,2.489663,311.7,170.8909,172.6427,0,38.56785,203.1427,59.43407,219.3147,196.2573,198.6,0.9959467,36.47792,85.3278,39.56292
239,259.7894,365.25,433.2,353.9948,359.46,396.96,378.3112,395.5728,386.2012,396.4448,402.9352,404.22,459.4344,391.5052,393.3372,392.3668,395.6576,211.2233,2.741456,139.9833,26.99943,100.8655,75653.52,29.98934,230.2574,25.58661,0.0404648,108.6756,2.514424,310.2587,169.1621,172.4,0,38.97033,201.7587,60.4546,223.7,196.8,198.9,1.003698,36.47488,85.95293,40.21624
235.5,260.6421,365.175,439.5,353.8018,359.07,395.61,377.8038,395.0046,386.3788,397.0736,404.16,404.5746,447.4187,391.5246,392.5456,391.38,394.7892,205.4463,2.740521,140.6211,27.05575,98.72924,75099.36,31.64418,225.2929,25.90492,0.0401564,107.6524,2.519151,307.9,170.2918,172.3,0,40.83772,201.6,60.4704,222.7393,196,197.9,0.9961742,36.53776,87.75246,42.24726
236,261.9762,364.778,442.1,353.8764,359.4376,395.7,377.0316,393,386.3628,396.7876,403.8188,403.92,444.5477,391.11,392.092,390.9112,394.1888,205.7563,2.740376,139.7748,27.1237,102.9324,74405.28,31.50303,230.2716,26.22528,0.04292987,109.2301,2.483747,309.6373,168.1851,171.4,0,38.0998,201.0747,63.08394,218.3867,194.4,196.7,1.007937,35.96395,88.02893,37.01233
238,258.2224,365.08,442.236,353.9616,359.9484,397.8708,376.6428,392.6484,385.7232,396.51,403.9476,404.37,437.891,391.1724,391.758,390.7668,394.0116,207.509,2.740544,148.054,26.97145,101.167,75632.4,31.11486,231.7521,26.62911,0.03982,107.6086,2.51981,311.4,168.9442,172.264,0,39.49709,201.964,62.4864,224.136,196,198.4,1.00474,36.79632,85.9614,40.0744
239,258.8841,364.7665,439.534,353.0094,358.5198,396.6,376.2984,392.13,385.62,396.6798,404.5896,404.61,429.945,390.8304,391.0584,389.9382,393.309,206.9735,2.740736,142.3624,27.02821,99.14502,73875.36,30.68027,232.1776,25.26066,0.0371336,106.3379,2.517225,310.9,168.1503,172.566,0,38.74662,203.866,61.993,223.532,196.166,198.5,1.005122,36.75688,85.2337,38.92422
234,260.3321,363.9344,437.8694,352.9519,358.44,394.44,376.8806,393.803,385.4377,396.0738,404.0192,403.4886,439.1774,391.2714,393.0576,390.6808,393.1132,200.9777,2.736642,137.0322,26.92628,103.1676,76484.34,32.52774,230.4955,25.9842,0.04503399,110.6894,2.489107,308.9,166.6458,174.4698,0,35.04799,199.5395,60.01356,225.4395,198.1,199.6,1.0041,36.96196,84.30902,39.0705
